Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Pool Area,Pool QC,Fence,Misc Feature,Mo Sold,Yr Sold,Sale Type,SalePrice,BsmtBaths,Baths,HasPorch,TotalPorchArea,Property_age
330,160,RM,21.0,1476,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,370.0,546.0,GasA,Ex,Y,SBrkr,546,546,0,1092,3,1,TA,5,Typ,0,None,None,1970.0,None,0.0,0.0,None,None,Y,0,None,None,None,3,2010,WD ,76000,0.0,2,1,226,40
2586,20,RL,75.0,10170,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,522.0,TA,TA,CBlock,TA,TA,No,216.0,216.0,GasA,TA,Y,SBrkr,1575,0,0,1575,2,1,Gd,5,Typ,1,Gd,Attchd,1951.0,Unf,2.0,400.0,TA,TA,Y,0,None,None,None,6,2006,WD ,155000,0.0,2,0,0,55
224,60,RL,80.0,9364,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,TA,TA,CBlock,TA,TA,No,292.0,663.0,GasA,TA,Y,SBrkr,663,689,0,1352,4,1,TA,7,Typ,0,None,Attchd,1969.0,Fin,1.0,299.0,TA,TA,Y,0,None,MnPrv,None,3,2010,WD ,158000,0.0,2,1,415,41
98,160,FV,24.0,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,190.0,600.0,GasA,Ex,Y,SBrkr,600,600,0,1200,2,1,Gd,4,Typ,0,None,Detchd,2004.0,RFn,2.0,480.0,TA,TA,Y,0,None,None,None,2,2010,WD ,149500,1.0,3,1,172,6
2565,20,RL,82.0,9888,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1975,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,450.0,936.0,GasA,TA,Y,FuseA,936,0,0,936,2,1,TA,5,Typ,0,None,Attchd,1954.0,Unf,1.0,240.0,TA,TA,Y,0,None,MnPrv,None,3,2006,WD ,121000,0.0,1,1,160,52
1934,20,RL,68.0,7942,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,0.0,1040.0,GasA,TA,Y,FuseF,1040,0,0,1040,3,1,TA,6,Typ,0,None,Attchd,1953.0,Fin,1.0,293.0,TA,TA,Y,0,None,MnPrv,None,6,2007,WD ,136000,1.0,1,0,0,54
997,60,RL,0.0,15038,Pave,None,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,778.0,916.0,GasA,Gd,Y,SBrkr,916,720,0,1636,3,1,TA,7,Typ,1,TA,Attchd,1996.0,Fin,2.0,386.0,TA,TA,Y,0,None,None,None,11,2008,WD ,173000,0.0,3,1,252,12
64,60,RL,92.0,11764,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,Gd,TA,PConc,Gd,TA,No,628.0,1152.0,GasA,Ex,Y,SBrkr,1164,1106,0,2270,4,1,Gd,9,Typ,1,Gd,Attchd,1999.0,Fin,3.0,671.0,TA,TA,Y,0,None,None,None,4,2010,WD ,290000,0.0,3,1,189,11
1799,60,FV,75.0,9000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Av,1120.0,1184.0,GasA,Ex,Y,SBrkr,1184,1426,0,2610,4,1,Ex,11,Typ,1,Gd,BuiltIn,2007.0,Fin,2.0,550.0,TA,TA,Y,0,None,None,None,8,2007,New,303477,0.0,3,1,572,0
230,20,RL,0.0,20062,Pave,None,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,7,1977,2001,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,CBlock,Gd,TA,Gd,328.0,1420.0,GasA,Gd,Y,SBrkr,1483,0,0,1483,1,1,TA,4,Typ,2,TA,Attchd,1977.0,RFn,2.0,690.0,TA,TA,Y,0,None,None,None,4,2010,WD ,270000,1.0,2,1,496,33
1295,50,RM,81.0,7308,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,5,1920,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,Fa,Fa,BrkTil,TA,TA,No,576.0,936.0,GasA,Gd,N,FuseA,960,780,0,1740,2,1,Ex,6,Typ,1,Gd,Detchd,1920.0,Unf,1.0,225.0,Fa,Fa,N,0,None,None,None,6,2008,WD ,122250,0.0,1,1,236,88
638,20,RL,70.0,8750,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,727.0,1382.0,GasA,Gd,Y,FuseA,1382,0,0,1382,3,1,Gd,6,Typ,0,None,Attchd,1955.0,Unf,1.0,350.0,TA,TA,Y,0,None,GdWo,None,7,2009,WD ,153000,1.0,1,1,280,54
2278,20,RL,70.0,8402,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Feedr,Norm,1Fam,1Story,5,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,914.0,1120.0,GasA,Ex,Y,SBrkr,1120,0,0,1120,3,1,TA,6,Typ,0,None,None,2007.0,None,0.0,0.0,None,None,Y,0,None,None,None,12,2007,New,147000,0.0,1,1,30,0
2202,70,RL,63.0,4000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,8,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,No,285.0,531.0,GasA,TA,Y,SBrkr,567,531,0,1098,2,1,TA,5,Typ,1,Gd,Detchd,1930.0,Unf,1.0,216.0,TA,TA,Y,0,None,MnPrv,None,6,2007,WD ,148500,1.0,1,0,0,77
2833,160,RM,32.0,3363,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,Gd,TA,PConc,Gd,TA,No,976.0,976.0,GasA,Ex,Y,SBrkr,976,732,0,1708,3,1,Gd,7,Maj1,0,None,Detchd,2004.0,Unf,2.0,380.0,TA,TA,Y,0,None,None,None,4,2006,WD ,130000,0.0,2,1,40,2
1707,20,RL,94.0,13615,Pave,None,IR1,HLS,AllPub,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,Ex,TA,PConc,Ex,TA,Gd,1802.0,1802.0,GasA,Ex,Y,SBrkr,1802,0,0,1802,3,1,Ex,7,Typ,1,Gd,Attchd,2006.0,Fin,3.0,843.0,TA,TA,Y,0,None,None,None,6,2007,WD ,372000,0.0,3,1,263,1
2428,120,RL,43.0,3013,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,Gd,TA,PConc,Gd,TA,Gd,1346.0,1362.0,GasA,Ex,Y,SBrkr,1506,0,0,1506,2,1,Gd,6,Typ,1,Gd,Attchd,2005.0,Fin,2.0,440.0,TA,TA,Y,0,None,None,None,4,2006,WD ,213490,0.0,2,1,162,1
242,20,RL,44.0,17485,Pave,None,IR2,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,Gd,TA,PConc,Gd,TA,Gd,162.0,1508.0,GasA,Ex,Y,SBrkr,1508,0,0,1508,1,1,Gd,5,Typ,2,TA,Attchd,2009.0,RFn,2.0,572.0,TA,TA,Y,0,None,None,None,1,2010,Con,308030,1.0,1,0,0,1
1564,20,RL,0.0,23730,Pave,None,IR2,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,Gd,TA,PConc,Ex,TA,Mn,1140.0,1840.0,GasA,Ex,Y,SBrkr,2032,0,0,2032,3,1,Gd,7,Typ,0,None,Attchd,1996.0,Fin,3.0,786.0,TA,TA,Y,0,None,None,None,9,2008,WD ,300000,1.0,3,1,238,12
2613,20,RL,79.0,8910,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,Mn,0.0,655.0,GasA,Ex,Y,SBrkr,1194,0,0,1194,3,1,TA,6,Typ,1,Fa,BuiltIn,1954.0,Fin,2.0,539.0,TA,TA,Y,0,None,None,None,7,2006,WD ,159500,1.0,1,1,192,47
2832,160,RM,24.0,2522,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,Gd,TA,No,970.0,970.0,GasA,Ex,Y,SBrkr,970,739,0,1709,3,1,Gd,7,Maj1,0,None,Detchd,2004.0,Unf,2.0,380.0,TA,TA,Y,0,None,None,None,4,2006,WD ,137500,0.0,2,1,40,2
2459,20,RL,73.0,8688,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,Gd,TA,PConc,Gd,TA,Av,1616.0,1616.0,GasA,Ex,Y,SBrkr,1616,0,0,1616,3,1,Gd,7,Typ,0,None,Attchd,2005.0,RFn,3.0,834.0,TA,TA,Y,0,None,None,None,4,2006,WD ,232000,0.0,2,1,267,1
1360,30,RM,0.0,6291,Grvl,None,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,RRNe,Norm,1Fam,1Story,6,6,1930,1950,Gable,CompShg,Stucco,Wd Shng,None,0.0,Gd,Gd,BrkTil,TA,TA,No,768.0,768.0,GasA,TA,Y,SBrkr,768,0,0,768,1,1,TA,4,Typ,0,None,Detchd,1930.0,Unf,2.0,440.0,TA,TA,N,0,None,None,None,7,2008,WD ,93850,0.0,1,1,84,78
2723,30,RL,0.0,17529,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,TA,TA,BrkTil,TA,TA,No,872.0,872.0,GasA,Fa,N,FuseF,872,0,0,872,2,1,Fa,5,Mod,1,Gd,Detchd,1924.0,Unf,1.0,322.0,Fa,Fa,N,0,None,None,None,4,2006,WD ,105000,0.0,1,1,116,82
1350,30,RM,60.0,6324,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,4,6,1927,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,520.0,520.0,GasA,Fa,N,SBrkr,520,0,0,520,1,1,Fa,4,Typ,0,None,Detchd,1920.0,Unf,1.0,240.0,Fa,TA,Y,0,None,None,None,5,2008,WD ,68500,0.0,1,1,136,81
136,90,RL,80.0,11600,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,TA,TA,CBlock,TA,TA,No,662.0,1105.0,GasA,TA,Y,FuseA,1105,1169,0,2274,5,2,TA,12,Typ,0,None,Detchd,1960.0,Unf,2.0,480.0,TA,TA,Y,0,None,None,None,1,2010,WD ,154300,0.0,2,0,0,50
2235,50,RM,50.0,7288,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1925,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,BrkTil,TA,Po,No,936.0,936.0,GasA,Ex,Y,SBrkr,936,665,0,1601,3,1,TA,6,Typ,0,None,None,1925.0,None,0.0,0.0,None,None,N,0,None,None,None,9,2007,WD ,129850,0.0,2,1,176,82
1993,70,RM,35.0,4571,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,448.0,616.0,GasA,Ex,Y,SBrkr,616,616,0,1232,3,1,TA,6,Typ,0,None,Detchd,1920.0,Unf,2.0,480.0,Fa,Fa,Y,0,None,None,None,6,2007,WD ,114000,0.0,1,1,423,97
367,20,RL,63.0,17423,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,748.0,Ex,TA,PConc,Ex,TA,No,312.0,2216.0,GasA,Ex,Y,SBrkr,2234,0,0,2234,1,1,Ex,9,Typ,1,Gd,Attchd,2009.0,Fin,3.0,1166.0,TA,TA,Y,0,None,None,None,7,2009,New,501837,1.0,2,1,60,1
1309,50,RM,100.0,12665,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,876.0,876.0,GasA,Gd,Y,SBrkr,876,540,0,1416,4,1,TA,7,Typ,1,Gd,Detchd,1949.0,Unf,3.0,720.0,TA,TA,Y,0,None,None,None,6,2008,WD ,153900,0.0,2,1,612,93
402,20,RL,60.0,9000,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1971,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,624.0,864.0,GasA,Gd,Y,SBrkr,864,0,0,864,3,1,TA,5,Typ,0,None,Detchd,1986.0,Unf,2.0,576.0,TA,TA,Y,0,None,GdWo,None,7,2009,WD ,130000,0.0,1,1,200,38
1592,120,RM,32.0,4500,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1997,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,197.0,TA,TA,PConc,Ex,TA,No,325.0,1189.0,GasA,Ex,Y,SBrkr,1189,0,0,1189,2,1,TA,4,Typ,0,None,Attchd,1997.0,RFn,2.0,392.0,TA,TA,Y,0,None,None,None,4,2008,WD ,160500,1.0,2,1,122,11
2409,120,RL,48.0,6373,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,572.0,Ex,TA,PConc,Ex,Gd,No,1251.0,1666.0,GasA,Ex,Y,SBrkr,1666,0,0,1666,2,1,Gd,6,Typ,1,Gd,Attchd,2006.0,RFn,2.0,575.0,TA,TA,Y,0,None,None,None,6,2006,New,310090,1.0,2,1,303,0
539,20,RL,67.0,10083,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,343.0,1176.0,GasA,Ex,Y,SBrkr,1200,0,0,1200,2,1,Gd,5,Typ,0,None,Attchd,2003.0,RFn,2.0,555.0,TA,TA,Y,0,None,None,None,8,2009,WD ,184900,1.0,2,1,41,6
1940,20,RL,70.0,13300,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,2000,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Gd,TA,No,551.0,928.0,GasA,TA,Y,SBrkr,928,0,0,928,2,1,TA,4,Typ,0,None,Attchd,1956.0,Unf,1.0,252.0,TA,TA,Y,0,None,None,None,6,2007,WD ,132000,0.0,1,1,417,51
588,20,RL,80.0,9600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,TA,TA,CBlock,Gd,TA,Mn,588.0,1288.0,GasA,TA,Y,SBrkr,1336,0,0,1336,3,1,TA,6,Typ,1,Fa,Attchd,1969.0,RFn,2.0,502.0,TA,TA,Y,0,None,None,Shed,8,2009,WD ,163000,1.0,2,1,323,40
96,160,FV,30.0,3215,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,BrkFace,120.0,Gd,TA,PConc,Gd,TA,Av,320.0,600.0,GasA,Ex,Y,SBrkr,600,600,0,1200,2,1,Gd,4,Typ,0,None,Detchd,2004.0,RFn,2.0,480.0,TA,TA,Y,0,None,None,None,4,2010,ConLD,155000,0.0,3,1,172,6
1187,80,RL,0.0,11104,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1969,1969,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,599.0,1427.0,GasA,Gd,Y,SBrkr,1427,0,0,1427,4,1,TA,7,Typ,0,None,Attchd,1969.0,RFn,2.0,516.0,TA,TA,Y,0,None,None,None,5,2008,WD ,183000,1.0,2,1,216,39
2154,60,RL,0.0,15295,Pave,None,IR3,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,254.0,Gd,TA,PConc,Gd,TA,Mn,98.0,860.0,GasA,Ex,Y,SBrkr,1212,780,0,1992,3,1,Gd,7,Min2,2,TA,Attchd,1996.0,RFn,2.0,608.0,TA,TA,Y,0,None,None,None,6,2007,WD ,211000,1.0,3,1,257,11
550,60,RL,70.0,9109,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,2Story,7,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,122.0,754.0,GasA,Ex,Y,SBrkr,754,786,0,1540,3,1,Gd,6,Typ,0,None,Attchd,1994.0,RFn,2.0,495.0,TA,TA,Y,0,None,None,None,10,2009,WD ,184000,1.0,3,1,172,15
811,90,RL,64.0,7018,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,Slab,None,None,None,0.0,0.0,GasA,TA,Y,SBrkr,1535,0,0,1535,4,2,TA,8,Typ,0,None,Attchd,1979.0,Unf,2.0,400.0,TA,TA,Y,0,None,GdPrv,None,6,2009,WD ,118858,0.0,2,0,0,30
124,80,RL,0.0,14112,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,1964,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,TA,TA,PConc,TA,TA,Av,138.0,1152.0,GasA,TA,Y,SBrkr,1152,0,0,1152,3,1,TA,6,Typ,1,Gd,Attchd,1964.0,RFn,2.0,484.0,TA,TA,Y,0,None,None,None,4,2010,WD ,180500,1.0,1,1,227,46
1836,120,FV,80.0,3523,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,30.0,Gd,TA,PConc,Gd,TA,No,1081.0,1141.0,GasA,Ex,Y,SBrkr,1151,0,0,1151,2,1,Gd,5,Typ,0,None,Attchd,2006.0,Fin,2.0,484.0,TA,TA,Y,0,None,None,None,2,2007,New,166000,1.0,2,1,60,1
779,80,RL,88.0,15312,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,5,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,54.0,TA,TA,CBlock,TA,TA,Av,550.0,1138.0,GasA,Ex,Y,SBrkr,1138,0,0,1138,3,1,TA,6,Typ,1,TA,Attchd,1960.0,RFn,2.0,480.0,TA,TA,Y,0,None,MnPrv,None,3,2009,COD,148000,1.0,1,1,140,49
1886,20,RL,74.0,7450,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,250.0,894.0,GasA,Gd,Y,SBrkr,1074,0,0,1074,2,1,Gd,6,Min1,1,Gd,Detchd,1966.0,Unf,2.0,396.0,TA,TA,Y,0,None,GdWo,None,1,2007,WD ,124000,0.0,1,1,72,51
1724,120,RL,60.0,7313,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,246.0,Ex,TA,PConc,Ex,TA,No,408.0,1561.0,GasA,Ex,Y,SBrkr,1561,0,0,1561,2,1,Ex,6,Typ,1,Gd,Attchd,2005.0,Fin,2.0,556.0,TA,TA,Y,0,None,None,None,8,2007,WD ,277500,1.0,2,1,250,2
2450,60,RL,83.0,10019,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Hip,CompShg,VinylSd,VinylSd,BrkFace,397.0,Gd,TA,PConc,Gd,TA,No,815.0,1342.0,GasA,Ex,Y,SBrkr,1358,1368,0,2726,4,1,Gd,9,Typ,1,Ex,Attchd,1995.0,RFn,3.0,725.0,TA,TA,Y,0,None,None,None,6,2006,WD ,350000,0.0,3,1,644,11
1013,20,RL,53.0,15401,Pave,None,IR1,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,296.0,Ex,TA,PConc,Ex,TA,Gd,547.0,1884.0,GasA,Ex,Y,SBrkr,1884,0,0,1884,2,1,Ex,7,Typ,1,Gd,Attchd,2004.0,Fin,3.0,670.0,TA,TA,Y,0,None,None,None,9,2008,WD ,387000,1.0,2,1,290,4
2084,30,RL,58.0,9098,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,7,1920,2002,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,180.0,528.0,GasA,Ex,Y,SBrkr,605,0,0,605,2,1,TA,5,Typ,0,None,None,1920.0,None,0.0,0.0,None,None,N,0,None,None,None,7,2007,WD ,86000,1.0,1,1,144,87
1184,20,RL,103.0,16280,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,8,9,1976,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Ex,Ex,CBlock,Gd,Ex,Mn,0.0,1426.0,GasA,Ex,Y,SBrkr,1671,0,0,1671,3,1,Ex,6,Typ,1,Gd,Attchd,1976.0,RFn,2.0,550.0,TA,TA,Y,0,None,GdWo,None,5,2008,WD ,290000,1.0,3,1,370,32
728,30,C (all),72.0,9392,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,3,3,1900,1950,Mansard,CompShg,AsbShng,AsbShng,None,0.0,TA,Fa,CBlock,Fa,TA,No,245.0,245.0,GasA,TA,N,SBrkr,797,0,0,797,2,1,TA,5,Typ,0,None,None,1900.0,None,0.0,0.0,None,None,N,0,None,None,None,9,2009,WD ,44000,0.0,1,1,130,109
950,60,RL,71.0,12209,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,2Story,6,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Ex,TA,No,114.0,804.0,GasA,Ex,Y,SBrkr,804,1157,0,1961,3,1,Gd,7,Typ,1,TA,BuiltIn,2001.0,Fin,2.0,560.0,TA,TA,Y,0,None,None,None,6,2009,WD ,215000,1.0,3,1,317,8
2524,190,RL,79.0,13110,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,RRAn,Feedr,2fmCon,1Story,5,6,1972,1972,Gable,CompShg,Plywood,Plywood,BrkFace,144.0,TA,TA,CBlock,Gd,TA,No,191.0,1153.0,GasA,Ex,Y,SBrkr,1193,0,0,1193,2,1,TA,6,Typ,0,None,Attchd,1972.0,Fin,2.0,501.0,TA,TA,Y,0,None,MnPrv,None,7,2006,WD ,146500,1.0,2,1,293,34
2513,160,FV,0.0,2651,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,32.0,673.0,GasA,Ex,Y,SBrkr,673,709,0,1382,3,1,Gd,6,Typ,0,None,Detchd,2000.0,Unf,2.0,490.0,TA,TA,Y,0,None,None,None,4,2006,WD ,165000,1.0,3,1,203,6
2028,50,RM,60.0,8520,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,7,1916,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,Gd,BrkTil,TA,TA,No,0.0,714.0,GasW,TA,N,SBrkr,1664,862,0,2526,5,1,Gd,10,Typ,1,Gd,Detchd,1916.0,Unf,1.0,216.0,TA,TA,Y,0,None,GdWo,None,8,2007,CWD,136000,0.0,2,1,103,91
