Date,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,AvgSpeed,Depart,Sunset,Sunrise,Precip_1,Precip_2,week_of_year
2012-06-24,93.0,67.5,80.5,57.5,65.5,0.0,15.5,7.6,9,1931,417,0.0,0.0,25
2012-06-25,75.0,61.5,68.5,48.5,58.0,0.0,3.5,14.85,-3,1931,417,0.0,0.0,26
2012-06-26,82.0,59.5,71.0,50.5,59.5,0.0,6.0,5.800000000000001,-1,1931,418,0.0,0.0,26
2012-06-27,91.0,60.5,76.0,51.0,63.0,0.0,11.0,12.0,4,1931,418,0.0,0.0,26
2012-06-28,100.5,76.5,88.5,68.5,74.0,0.0,23.5,9.8,17,1931,419,0.04,0.16,26
2012-06-29,88.0,69.5,79.0,61.5,68.0,0.0,14.0,7.6,8,1931,419,0.42,0.28,26
2012-06-30,90.5,69.5,80.5,67.5,72.0,0.0,15.5,7.0,9,1931,419,0.0,0.0001,26
2012-07-01,90.5,67.0,79.0,67.5,71.5,0.0,14.0,5.5,8,1931,420,0.0001,0.56,26
2012-07-02,97.5,72.5,85.5,69.0,74.0,0.0,20.5,5.75,13,1931,420,0.0,0.0,27
2012-07-03,95.5,77.0,86.5,67.0,73.5,0.0,21.5,10.0,15,1931,421,0.0,0.0,27
2012-07-04,101.5,79.5,91.0,68.0,75.0,0.0,26.0,9.25,19,1930,422,0.0,0.0,27
2012-07-05,102.5,79.0,91.0,68.5,75.0,0.0,26.0,7.25,19,1930,422,0.28,0.0001,27
2012-07-06,103.5,82.5,93.5,71.0,77.0,0.0,28.5,7.1,21,1930,423,0.0,0.0,27
2012-07-07,98.0,73.5,86.0,67.5,72.5,0.0,21.0,11.35,14,1930,423,0.0,0.0,27
2012-07-08,85.0,71.0,78.5,56.0,65.0,0.0,13.5,12.3,4,1929,424,0.0,0.0,27
2012-07-09,89.5,67.0,78.5,58.0,65.5,0.0,13.5,6.85,6,1929,425,0.0,0.0,28
2012-07-10,82.5,69.0,76.0,55.5,64.0,0.0,11.0,10.6,2,1929,425,0.0,0.0,28
2012-07-11,86.5,66.5,77.0,57.0,65.0,0.0,12.0,8.45,3,1928,426,0.0,0.0,28
2012-07-12,90.5,68.5,80.0,53.5,64.5,0.0,15.0,8.7,6,1928,427,0.0,0.0,28
2012-07-13,93.0,71.5,82.5,63.0,69.0,0.0,17.5,6.4,9,1927,428,0.28,0.0001,28
2012-07-14,89.5,70.5,80.0,65.5,70.0,0.0,15.0,5.65,7,1927,428,0.0001,0.0001,28
2012-07-15,95.0,70.5,83.0,66.0,71.5,0.0,18.0,7.1,9,1926,429,0.0,0.0,28
2012-07-16,97.5,74.5,86.5,65.5,72.5,0.0,21.5,8.399999999999999,11,1925,430,0.0,0.0,29
2012-07-17,99.0,79.5,89.5,66.5,74.0,0.0,24.5,9.6,15,1925,431,0.0,0.0,29
2012-07-18,92.5,71.5,82.0,71.0,74.0,0.0,17.0,8.75,9,1924,432,0.85,0.55,29
2012-07-19,84.0,70.5,77.5,70.0,72.0,0.0,12.5,10.25,3,1923,433,0.8,0.89,29
2012-07-20,81.5,68.5,75.5,60.0,65.5,0.0,10.5,10.6,1,1923,433,0.0,0.0001,29
2012-07-21,88.0,67.0,77.5,63.0,69.0,0.0,12.5,4.6,2,1922,434,0.0,0.0,29
2012-07-22,89.5,71.5,81.0,65.5,70.5,0.0,16.0,6.45,5,1921,435,0.0001,0.01,29
2012-07-23,97.5,81.0,89.5,67.5,74.0,0.0,24.5,10.65,15,1920,436,0.0001,0.01,30
2012-07-24,86.0,70.0,78.5,65.5,70.5,0.0,13.5,7.6,3,1919,437,0.54,0.37,30
2012-07-25,100.0,72.0,86.5,67.0,73.0,0.0,21.5,12.1,11,1918,438,0.01,0.0,30
2012-07-26,89.0,70.5,80.0,69.0,72.5,0.0,15.0,8.95,5,1918,439,0.71,0.07,30
2012-07-27,86.5,68.0,77.5,64.0,68.5,0.0,12.5,8.75,2,1917,440,0.03,0.01,30
2012-07-28,82.5,69.0,76.0,60.0,66.0,0.0,11.0,8.350000000000001,1,1916,441,0.0,0.0,30
2012-07-29,86.5,65.5,76.0,58.5,66.0,0.0,11.0,5.8,0,1915,442,0.0001,0.0,30
2012-07-30,92.5,71.5,82.5,61.5,69.0,0.0,17.5,7.2,7,1914,443,0.0,0.0,31
2012-07-31,85.5,69.5,78.0,65.0,69.5,0.0,13.0,7.5,3,1913,444,0.16,0.17,31
2012-08-01,89.5,69.5,79.5,63.5,69.0,0.0,14.5,4.2,6,1911,445,0.0,0.0,31
2012-08-02,93.0,68.5,81.0,62.0,69.0,0.0,16.0,6.65,7,1910,446,0.0,0.0,31
2012-08-03,94.5,72.5,83.5,66.0,72.0,0.0,18.5,6.1,10,1909,447,0.0,0.0,31
2012-08-04,94.0,71.5,83.0,68.5,72.0,0.0,18.0,6.45,9,1908,448,0.37,1.02,31
2012-08-05,84.5,68.0,76.5,59.0,66.0,0.0,11.5,8.7,2,1907,449,0.0,0.0,31
2012-08-06,85.5,64.5,75.5,56.0,64.0,0.0,10.5,4.449999999999999,1,1906,450,0.0,0.0,32
2012-08-07,93.0,64.5,79.0,59.5,67.5,0.0,14.0,7.800000000000001,4,1904,451,0.0,0.0,32
2012-08-08,84.0,73.5,79.0,62.0,68.0,0.0,14.0,8.6,5,1903,452,0.0001,0.01,32
2012-08-09,76.0,64.5,70.5,62.5,65.5,0.0,5.5,9.4,-4,1902,453,0.05,0.0001,32
2012-08-10,76.0,61.5,69.0,55.0,60.5,0.0,4.0,14.3,-4,1900,454,0.18,0.4,32
2012-08-11,78.5,57.0,68.0,52.5,59.0,0.0,3.0,8.25,-6,1859,455,0.0,0.0,32
2012-08-12,76.5,58.0,67.5,53.5,60.5,0.0,2.5,4.25,-7,1858,456,0.0001,0.0,32
2012-08-13,70.5,61.5,66.5,61.0,63.0,0.0,1.5,2.75,-8,1856,457,0.4,0.34,33
2012-08-14,83.0,57.5,70.5,60.0,64.0,0.0,5.5,4.55,-2,1855,458,0.0001,0.01,33
2012-08-15,85.5,66.0,76.0,59.5,66.0,0.0,11.0,6.3,3,1854,459,0.0001,0.0001,33
2012-08-16,76.0,63.0,69.5,61.0,65.0,0.0,4.5,10.1,-3,1852,500,0.39,0.31,33
2012-08-17,76.5,58.5,67.5,51.5,58.5,0.0,2.5,6.9,-5,1851,501,0.0,0.0,33
2012-08-18,77.5,55.0,66.5,49.0,57.5,0.0,1.5,4.75,-7,1849,502,0.0,0.0,33
2012-08-19,79.0,60.5,70.0,49.5,58.5,0.0,5.0,3.9,-1,1848,503,0.0,0.0,33
2012-08-20,75.0,59.0,67.0,55.0,60.0,0.0,2.0,5.1,-5,1846,504,0.08,0.53,34
2012-08-21,79.0,55.5,67.5,50.5,58.5,0.0,2.5,4.6,-5,1845,505,0.0,0.0,34
2012-08-22,84.5,63.0,74.0,51.5,60.5,0.0,5.0,5.8,-1,1843,506,0.0,0.0,34
2012-08-23,91.5,66.5,79.0,55.0,64.0,0.0,14.0,7.699999999999999,7,1842,508,0.03,0.0,34
2012-08-24,93.5,67.5,80.5,56.5,66.0,0.0,15.5,8.350000000000001,8,1840,509,0.0,0.0,34
2012-08-25,93.5,68.5,81.5,56.5,66.0,0.0,16.5,8.05,10,1839,510,0.0,0.0,34
2012-08-26,80.0,67.0,74.0,66.0,68.0,0.0,9.0,7.3,3,1837,511,0.57,3.66,34
2012-08-27,88.0,67.5,78.0,61.5,67.0,0.0,13.0,6.0,7,1835,512,0.0,0.0,35
2012-08-28,85.5,64.0,75.0,60.5,65.5,0.0,10.0,5.45,5,1834,513,0.0,0.0,35
2012-08-29,84.0,67.5,76.0,58.5,65.0,0.0,11.0,5.55,5,1832,514,0.0,0.0,35
2012-08-30,90.5,66.5,78.5,58.0,66.0,0.0,13.5,10.0,7,1831,515,0.0,0.0,35
2012-08-31,92.5,71.5,82.5,64.0,70.0,0.0,17.5,10.25,13,1829,516,0.0,0.0,35
2012-09-01,76.5,72.0,74.5,67.0,70.0,0.0,9.5,11.15,5,1827,517,0.0001,0.25,35
2012-09-02,81.5,74.0,78.0,69.0,71.5,0.0,13.0,11.4,10,1826,518,0.0001,0.0,35
2012-09-03,87.5,72.0,80.0,69.5,73.0,0.0,15.0,5.15,12,1824,519,0.0,0.0,36
2012-09-04,89.5,67.0,78.5,68.5,72.0,0.0,13.5,7.55,10,1822,520,0.64,0.33,36
2012-09-05,86.0,64.5,75.5,64.0,68.0,0.0,10.5,6.75,8,1821,521,0.16,0.17,36
2012-09-06,86.0,69.0,77.5,61.0,67.0,0.0,12.5,6.1,10,1819,522,0.0,0.0,36
2012-09-07,78.0,60.0,69.5,59.5,63.5,0.0,4.5,9.2,2,1817,523,0.06,0.2,36
2012-09-08,73.0,55.0,64.5,49.5,56.0,0.5,0.0,11.1,-2,1815,524,0.28,0.23,36
2012-09-09,72.0,55.5,64.0,51.0,56.5,1.0,0.0,9.45,-2,1814,525,0.0,0.0,36
2012-09-10,76.0,53.0,65.0,48.5,56.0,0.5,0.5,5.7,-2,1812,526,0.0,0.0,37
2012-09-11,83.5,55.5,70.0,52.0,60.0,0.0,5.0,10.9,3,1810,527,0.0,0.0,37
2012-09-12,86.5,63.0,75.0,55.0,62.5,0.0,10.0,9.95,10,1809,528,0.0,0.0,37
2012-09-13,71.5,55.0,63.5,54.0,58.0,1.5,0.0,9.95,-2,1807,529,0.19,0.13,37
2012-09-14,75.5,52.5,64.5,45.5,54.5,0.5,0.0,6.75,0,1805,530,0.0,0.0001,37
2012-09-15,79.0,52.5,66.0,45.0,55.0,0.0,1.0,3.75,1,1803,531,0.0,0.0,37
2012-09-16,77.5,52.5,65.0,46.5,55.5,1.0,1.0,5.25,-1,1760,532,0.0,0.0,37
2012-09-17,78.5,57.0,68.0,55.5,59.5,0.0,3.0,9.0,3,1758,533,0.26,0.17,38
2012-09-18,63.5,48.5,56.0,38.0,47.0,9.0,0.0,11.9,-9,1756,535,0.0001,0.0,38
2012-09-19,73.5,44.0,59.0,39.5,50.0,6.0,0.0,15.15,-6,1755,536,0.0,0.0,38
2012-09-20,72.0,53.5,63.0,38.5,50.5,2.0,0.0,8.95,0,1753,537,0.0,0.0,38
2012-09-21,60.5,50.0,55.5,45.5,50.5,9.5,0.0,6.6,-8,1751,538,0.15,0.13,38
2012-09-22,59.5,45.5,53.0,40.0,46.0,12.0,0.0,11.0,-10,1749,539,0.02,0.01,38
2012-09-23,61.5,41.5,52.0,35.0,43.5,13.0,0.0,6.4,-10,1748,540,0.0,0.0,38
2012-09-24,70.5,39.5,55.5,33.5,46.0,9.5,0.0,11.35,-7,1746,541,0.0,0.0,39
2012-09-25,77.0,51.5,64.5,51.5,57.0,1.0,0.5,8.5,2,1744,542,0.0,0.0,39
2012-09-26,68.5,55.0,62.0,50.0,55.0,3.0,0.0,9.95,1,1742,543,0.0,0.0,39
2012-09-27,66.5,47.5,57.5,46.0,51.5,7.5,0.0,8.4,-4,1741,544,0.0,0.0,39
2012-09-28,67.0,51.0,59.5,48.0,52.5,5.5,0.0,8.600000000000001,0,1739,545,0.0001,0.0,39
2012-09-29,79.0,48.5,64.0,46.0,53.0,1.0,0.0,5.7,5,1737,546,0.0,0.0,39
2012-09-30,66.5,51.0,59.0,46.0,51.5,6.0,0.0,8.5,-1,1735,547,0.0,0.0,39
2012-10-01,66.0,48.5,57.5,45.5,52.0,7.5,0.0,4.85,-1,1734,548,0.0,0.0,40
2012-10-02,69.0,56.0,62.5,49.5,55.5,2.5,0.0,10.8,3,1732,549,0.0,0.0,40
2012-10-03,66.0,60.0,63.0,58.0,60.0,2.0,0.0,5.9,4,1730,550,0.26,0.03,40
2012-10-04,79.0,49.5,64.5,51.5,56.0,1.0,0.5,12.45,6,1729,552,0.12,0.1,40
2012-10-05,50.5,40.5,46.0,31.0,40.0,19.0,0.0,9.75,-12,1727,553,0.0,0.0001,40
2012-10-06,50.0,34.5,42.5,27.5,37.0,22.5,0.0,9.2,-14,1725,554,0.0,0.0,40
2012-10-07,51.0,37.0,44.5,24.0,36.0,20.5,0.0,7.25,-12,1724,555,0.0,0.0,40
2012-10-08,60.0,34.0,47.0,28.0,40.0,18.0,0.0,12.4,-10,1722,556,0.0,0.0,41
2012-10-09,66.0,42.5,54.5,37.0,45.0,10.5,0.0,15.5,-1,1720,557,0.17,0.18,41
2012-10-10,51.5,36.5,44.0,30.5,38.5,21.0,0.0,11.95,-12,1719,558,0.0,0.0,41
2012-10-11,67.0,37.0,52.0,34.0,44.0,13.0,0.0,13.85,-3,1717,559,0.02,0.0001,41
2012-10-12,53.0,39.0,46.0,31.0,40.0,19.0,0.0,10.15,-9,1715,600,0.0001,0.0001,41
2012-10-13,67.5,45.5,57.0,51.0,54.0,8.0,0.0,11.9,3,1714,602,0.21,0.48,41
2012-10-14,71.5,48.5,60.5,54.5,57.0,4.5,0.0,15.45,7,1712,603,0.77,0.54,41
2012-10-15,60.0,43.5,52.0,40.5,46.0,13.0,0.0,8.75,-2,1711,604,0.0,0.0,42
2012-10-16,70.0,42.0,56.0,44.0,51.0,9.0,0.0,13.5,3,1709,605,0.0,0.0,42
2012-10-17,68.5,54.5,61.5,51.5,55.5,3.5,0.0,16.35,9,1707,606,0.51,0.43,42
2012-10-18,54.5,45.0,50.0,40.5,45.0,15.0,0.0,14.8,-1,1706,607,0.07,0.13,42
2012-10-19,52.5,43.5,48.5,42.5,45.0,16.5,0.0,6.8,-3,1704,608,0.02,0.15,42
2012-10-20,58.5,40.0,49.5,40.0,44.0,15.5,0.0,7.1,-1,1703,610,0.0,0.0,42
2012-10-21,69.0,39.5,54.5,44.5,49.5,10.5,0.0,6.0,3,1701,611,0.0,0.0,42
2012-10-22,66.0,52.5,59.5,55.5,57.5,5.5,0.0,6.65,7,1660,612,0.81,0.28,43
2012-10-23,69.5,58.0,64.0,59.5,61.0,1.0,0.0,6.35,15,1658,613,0.06,0.03,43
2012-10-24,78.5,59.5,69.0,61.0,64.5,0.0,4.0,10.9,19,1657,614,0.0,0.0,43
2012-10-25,76.0,45.0,60.5,55.5,59.0,4.5,0.0,16.950000000000003,12,1656,616,0.13,0.45,43
2012-10-26,51.0,37.5,44.5,30.0,39.0,20.5,0.0,9.9,-4,1654,617,0.0,0.0,43
2012-10-27,48.0,35.0,41.5,27.5,36.5,23.5,0.0,10.8,-7,1653,618,0.0,0.0,43
2012-10-28,49.5,39.0,44.5,30.5,38.5,20.5,0.0,14.25,-3,1651,619,0.0,0.0001,43
2012-10-29,51.0,37.0,44.5,30.0,38.0,20.5,0.0,15.65,-3,1650,620,0.0,0.0,44
2012-10-30,47.5,39.5,44.0,26.0,36.5,21.0,0.0,19.0,-2,1649,622,0.0,0.0,44
2012-10-31,49.5,34.5,42.0,26.0,35.0,23.0,0.0,13.1,-4,1647,623,0.0,0.0,44
2013-05-01,84.5,59.5,72.0,53.0,62.0,0.0,7.0,8.85,17,1849,448,0.0,0.0,18
2013-05-02,63.0,42.0,52.5,40.0,45.0,16.0,0.0,15.75,-5,1850,447,0.11,0.0,18
2013-05-03,49.0,40.0,44.5,41.5,43.5,20.5,0.0,11.35,-10,1851,446,0.05,0.02,18
2013-05-04,71.5,48.5,60.5,44.5,51.0,4.5,0.0,7.3,6,1852,444,0.02,0.0001,18
2013-05-05,69.5,48.5,59.5,42.0,50.0,5.5,0.0,8.95,4,1853,443,0.0001,0.0,18
2013-05-06,70.5,50.5,61.0,38.0,49.0,4.0,0.0,7.75,6,1855,442,0.0001,0.0,19
2013-05-07,75.5,48.5,62.5,40.0,51.5,2.5,0.0,6.05,7,1856,441,0.0,0.0,19
2013-05-08,78.0,47.0,63.0,42.5,53.5,2.0,0.0,4.75,8,1857,439,0.0,0.0,19
2013-05-09,75.5,48.0,62.0,49.5,55.0,3.0,0.0,5.65,5,1858,438,0.32,0.63,19
2013-05-10,48.5,44.0,46.5,42.0,44.5,18.5,0.0,10.4,-10,1859,437,0.13,0.04,19
2013-05-11,61.0,43.5,52.5,36.5,45.0,12.5,0.0,11.9,-5,1900,436,0.0,0.0,19
2013-05-12,55.0,37.5,46.5,28.5,39.0,18.5,0.0,10.4,-11,1901,435,0.0,0.0,19
2013-05-13,62.5,37.0,50.0,31.5,43.0,15.0,0.0,6.1,-8,1902,434,0.0,0.0,20
2013-05-14,90.5,53.5,72.5,48.0,58.5,0.0,7.5,11.6,13,1903,433,0.0,0.0,20
2013-05-15,83.5,61.0,72.5,48.0,58.5,0.0,7.5,8.95,14,1904,432,0.0,0.0001,20
2013-05-16,82.0,55.0,68.5,45.0,56.0,0.0,3.5,5.15,9,1905,431,0.0,0.0,20
2013-05-17,71.5,56.5,64.5,46.5,54.0,1.0,0.5,6.449999999999999,4,1906,430,0.0001,0.0001,20
2013-05-18,79.5,57.5,68.5,55.5,61.0,0.0,3.5,6.75,8,1907,429,0.0,0.0,20
2013-05-19,86.5,60.0,73.5,60.5,66.0,0.0,8.5,7.85,12,1908,428,0.0,0.0,20
2013-05-20,90.5,65.0,78.0,59.5,67.0,0.0,13.0,14.05,16,1909,427,1.09,1.25,21
2013-05-21,81.5,64.5,73.5,62.5,66.0,0.0,8.5,12.45,12,1910,426,0.56,0.2,21
2013-05-22,73.0,54.0,64.0,59.5,62.5,1.0,0.0,8.350000000000001,2,1911,425,1.35,0.65,21
2013-05-23,55.0,42.5,49.0,41.5,45.5,16.0,0.0,16.450000000000003,-13,1912,425,0.06,0.12,21
2013-05-24,57.0,41.5,49.5,33.5,42.0,15.5,0.0,8.55,-13,1913,424,0.0,0.0,21
2013-05-25,57.0,45.0,51.5,36.5,44.0,13.5,0.0,4.4,-11,1914,423,0.0,0.0,21
2013-05-26,67.5,45.0,56.5,43.5,50.0,8.5,0.0,6.550000000000001,-6,1915,422,0.02,0.0001,21
2013-05-27,63.5,54.5,59.5,53.5,56.0,5.5,0.0,8.7,-4,1916,422,0.23,0.19,22
2013-05-28,76.0,57.5,67.0,63.5,65.5,0.0,2.0,10.25,3,1916,421,0.2,2.2,22
2013-05-29,84.5,64.5,74.5,63.0,67.0,0.0,9.5,8.95,10,1917,421,0.01,0.02,22
2013-05-30,83.5,64.5,74.5,65.0,68.5,0.0,9.5,14.25,10,1918,420,0.51,0.09,22
2013-05-31,77.5,64.5,71.5,64.5,67.0,0.0,6.5,12.4,7,1919,420,0.3,0.23,22
2013-06-01,76.0,63.0,70.0,61.5,64.0,0.0,5.0,12.45,6,1920,419,0.56,0.44,22
2013-06-02,63.0,45.0,54.0,49.0,51.0,11.0,0.0,6.95,-11,1920,419,0.01,0.01,22
2013-06-03,68.0,43.0,56.0,41.5,49.5,9.0,0.0,4.4,-8,1921,418,0.0,0.0,23
2013-06-04,72.0,50.0,61.0,44.5,52.0,4.0,0.0,6.5,-3,1922,418,0.0,0.0,23
2013-06-05,74.5,55.0,65.0,47.5,54.5,0.5,0.5,8.25,-1,1923,417,0.01,0.0001,23
2013-06-06,64.5,53.0,59.0,49.0,53.0,6.0,0.0,9.35,-8,1923,417,0.15,0.06,23
2013-06-07,68.0,53.0,60.5,44.5,52.0,4.5,0.0,9.55,-6,1924,417,0.0001,0.0,23
2013-06-08,74.0,49.5,62.0,42.5,53.0,3.0,0.0,5.5,-4,1925,417,0.0,0.0,23
2013-06-09,81.5,56.5,69.5,54.0,61.0,0.0,4.5,8.65,2,1925,416,0.01,0.01,23
2013-06-10,75.5,60.5,68.0,62.0,64.5,0.0,3.0,4.35,1,1926,416,0.26,0.85,24
2013-06-11,83.5,60.0,72.0,61.5,66.5,0.0,7.0,4.3,5,1926,416,0.0001,0.24,24
2013-06-12,86.5,63.5,75.5,64.0,67.0,0.0,10.5,6.9,7,1927,416,0.75,0.25,24
2013-06-13,72.5,58.5,66.0,53.5,59.0,0.0,1.0,12.7,-2,1927,416,0.0,0.0,24
2013-06-14,77.0,56.5,67.0,50.5,57.0,0.0,2.0,7.85,-1,1928,416,0.0,0.0,24
2013-06-15,80.5,59.5,70.0,61.0,64.5,0.0,5.0,7.45,1,1928,416,0.17,0.12,24
2013-06-16,84.5,69.0,77.0,62.0,67.0,0.0,12.0,9.35,9,1929,416,0.0,0.0,24
2013-06-17,88.0,60.5,74.5,55.5,63.5,0.0,9.5,8.25,5,1929,416,0.03,0.1,25
2013-06-18,70.5,56.5,64.0,52.0,56.5,1.0,0.0,12.0,-6,1929,416,0.0,0.01,25
2013-06-19,75.0,55.0,65.0,46.0,55.5,0.5,0.5,7.050000000000001,-6,1930,416,0.0,0.0,25
2013-06-20,86.0,59.0,72.5,57.5,64.0,0.0,7.5,6.550000000000001,1,1930,416,0.0,0.0,25
2013-06-21,83.5,69.0,76.5,64.0,67.5,0.0,11.5,9.55,5,1930,416,0.79,0.11,25
2013-06-22,81.5,68.5,75.5,66.0,69.0,0.0,10.5,8.1,4,1931,417,0.04,0.0,25
2013-06-23,88.0,67.5,78.0,67.0,70.5,0.0,13.0,10.5,7,1931,417,0.84,0.0001,25
2013-06-24,87.5,67.5,77.5,66.0,69.0,0.0,12.5,10.5,7,1931,417,0.18,0.14,26
2013-06-25,86.0,68.5,77.5,68.0,71.0,0.0,12.5,7.75,5,1931,417,0.03,0.0001,26
2013-06-26,80.5,67.0,74.0,66.0,68.0,0.0,9.0,8.2,2,1931,418,1.48,0.19,26
2013-06-27,90.5,65.0,78.0,66.0,69.5,0.0,13.0,7.0,6,1931,418,0.92,0.59,26
2013-06-28,83.0,67.5,75.5,60.5,65.5,0.0,10.5,10.35,4,1931,419,0.0001,0.16,26
2013-06-29,72.0,64.0,68.0,59.0,62.0,0.0,3.0,12.15,-3,1931,419,0.0,0.0001,26
2013-06-30,76.5,63.0,70.0,52.0,59.5,0.0,5.0,14.05,-2,1931,419,0.0,0.0,26
2013-07-01,75.0,60.0,67.5,50.5,58.0,0.0,2.5,12.95,-5,1931,420,0.0,0.0,27
2013-07-02,68.0,61.0,64.5,52.5,57.5,0.5,0.0,11.75,-8,1931,420,0.0001,0.0001,27
2013-07-03,73.0,60.5,67.0,60.0,62.0,0.0,2.0,4.75,-6,1931,421,0.02,0.07,27
2013-07-04,83.0,58.5,71.0,60.0,64.5,0.0,6.0,6.4,-2,1930,422,0.0,0.0,27
2013-07-05,86.5,61.5,74.0,60.5,66.0,0.0,9.0,5.35,1,1930,422,0.0,0.0,27
2013-07-06,82.5,68.0,75.5,64.0,68.0,0.0,10.5,5.2,2,1930,423,0.0,0.0,27
2013-07-07,88.5,70.0,79.5,66.5,71.0,0.0,14.5,7.5,7,1930,423,0.0,0.0,27
2013-07-08,86.5,70.5,78.5,70.5,73.0,0.0,13.5,9.45,5,1929,424,0.5,0.84,28
2013-07-09,85.0,74.0,79.5,73.0,75.0,0.0,14.5,8.3,6,1929,425,0.0001,0.01,28
2013-07-10,86.0,66.0,76.5,65.0,69.5,0.0,11.5,8.15,3,1929,425,0.0,0.0,28
2013-07-11,80.5,63.5,72.5,53.0,61.5,0.0,7.5,7.45,0,1928,426,0.0,0.0,28
2013-07-12,82.5,59.0,71.0,53.5,61.5,0.0,6.0,5.1,-2,1928,427,0.0,0.0,28
2013-07-13,83.5,64.5,74.0,58.5,65.0,0.0,9.0,7.3,0,1927,428,0.0,0.0,28
2013-07-14,88.0,72.5,80.5,66.0,70.5,0.0,15.5,8.05,7,1927,428,0.0,0.0,28
2013-07-15,90.0,73.0,81.5,71.0,74.0,0.0,16.5,5.65,6,1926,429,0.09,0.02,29
2013-07-16,92.5,75.0,84.0,71.0,75.0,0.0,19.0,7.05,9,1925,430,0.0,0.01,29
2013-07-17,94.5,76.5,85.5,71.0,75.5,0.0,20.5,7.0,11,1925,431,0.0,0.0,29
2013-07-18,95.5,78.0,87.0,71.5,76.0,0.0,22.0,8.75,12,1924,432,0.0001,0.0,29
2013-07-19,96.5,73.0,85.0,69.5,75.0,0.0,20.0,13.95,10,1923,433,0.58,0.0001,29
2013-07-20,88.5,71.5,80.0,63.5,69.0,0.0,15.0,7.35,6,1923,433,0.06,0.01,29
2013-07-21,88.5,70.0,79.5,64.0,69.0,0.0,14.5,7.300000000000001,4,1922,434,0.01,0.0,29
2013-07-22,88.5,71.5,80.0,65.0,70.5,0.0,15.0,7.4,5,1921,435,0.0001,0.0001,30
2013-07-23,79.0,64.0,72.0,59.0,64.0,0.0,7.0,11.2,-3,1920,436,0.03,0.0,30
2013-07-24,72.5,61.0,67.0,49.5,57.5,0.0,2.0,9.3,-8,1919,437,0.0,0.0,30
2013-07-25,81.0,57.5,69.5,53.0,60.5,0.0,4.5,4.5,-5,1918,438,0.0,0.0,30
2013-07-26,72.0,63.5,68.0,59.5,62.5,0.0,3.0,9.35,-8,1918,439,0.39,0.01,30
2013-07-27,66.5,56.0,61.5,50.0,55.5,3.5,0.0,10.95,-14,1917,440,0.0,0.0,30
2013-07-28,70.0,54.5,62.5,48.5,54.5,2.5,0.0,9.45,-12,1916,441,0.0001,0.0001,30
2013-07-29,76.0,57.5,67.0,54.0,59.0,0.0,2.0,7.35,-7,1915,442,0.0,0.0,31
2013-07-30,74.0,59.0,67.0,57.5,61.5,0.0,2.0,5.35,-8,1914,443,0.04,0.0001,31
2013-07-31,75.0,63.0,69.5,63.5,65.0,0.0,4.5,4.300000000000001,-5,1913,444,0.5,0.18,31
2013-08-01,81.5,61.0,71.5,55.5,62.0,0.0,6.5,7.449999999999999,-2,1911,445,0.0,0.0,31
2013-08-02,85.0,63.5,74.5,62.5,66.5,0.0,9.5,7.949999999999999,0,1910,446,0.63,0.41,31
2013-08-03,80.0,65.0,73.0,54.5,62.0,0.0,8.0,7.6,0,1909,447,0.0,0.0,31
2013-08-04,74.5,60.0,67.5,55.5,61.0,0.0,2.5,7.35,-5,1908,448,0.0001,0.0001,31
2013-08-05,75.5,60.5,68.5,57.5,61.5,0.0,3.5,7.75,-6,1907,449,0.07,0.02,32
2013-08-06,84.0,67.5,76.0,66.5,69.5,0.0,11.0,8.7,2,1906,450,0.04,0.0,32
2013-08-07,90.0,68.5,79.5,67.5,71.0,0.0,14.5,10.2,5,1904,451,0.0001,0.01,32
2013-08-08,78.5,67.0,73.0,55.5,62.0,0.0,8.0,10.05,-1,1903,452,0.0,0.0,32
2013-08-09,83.0,60.5,72.0,59.0,65.0,0.0,7.0,5.449999999999999,-2,1902,453,0.0001,0.0,32
2013-08-10,81.0,66.0,74.0,56.0,63.0,0.0,9.0,6.95,0,1900,454,0.0,0.0,32
2013-08-11,82.5,61.5,72.5,59.0,64.0,0.0,7.5,4.2,-2,1859,455,0.01,0.0001,32
2013-08-12,83.5,68.0,76.0,64.0,68.0,0.0,11.0,7.6,2,1858,456,0.27,0.66,33
2013-08-13,70.5,60.0,65.5,51.0,57.5,0.5,1.0,10.75,-9,1856,457,0.0,0.0,33
2013-08-14,71.5,57.0,64.5,49.5,56.0,0.5,0.0,7.05,-8,1855,458,0.0,0.0,33
2013-08-15,74.5,56.0,65.5,51.5,58.0,0.0,0.5,4.95,-7,1854,459,0.0,0.0,33
2013-08-16,82.0,56.5,69.5,51.5,60.0,0.0,4.5,5.5,-3,1852,500,0.0,0.0,33
2013-08-17,80.0,58.5,69.5,55.5,62.0,0.0,4.5,6.35,-3,1851,501,0.0,0.0,33
2013-08-18,81.0,60.5,71.0,57.0,63.5,0.0,6.0,4.8,-2,1849,502,0.0,0.0,33
2013-08-19,85.5,60.0,73.0,59.0,65.0,0.0,8.0,4.949999999999999,0,1848,503,0.0,0.0,34
2013-08-20,88.0,67.0,77.5,61.5,67.5,0.0,12.5,7.75,6,1846,504,0.0,0.0,34
2013-08-21,90.5,69.0,80.0,64.5,70.0,0.0,15.0,9.15,8,1845,505,0.01,0.05,34
2013-08-22,78.0,67.5,73.0,66.5,68.5,0.0,8.0,7.0,2,1843,506,0.23,0.36,34
